index;date;state;country;confirmed;confirmed_DR;confirmed_filtered;confirmed_filtered_DR
22881;2020-04-17;no;Latvia;682.0;84.29166666666669;692.3999999999999;53.485564304461754
22882;2020-04-17;no;Kuwait;1658.0;12.086956521739133;1650.6;15.290471480382438
22883;2020-04-17;no;Kyrgyzstan;489.0;23.400000000000013;492.79999999999995;22.29699842022115
22884;2020-04-17;no;Kosovo;449.0;13.537634408602157;449.7999999999999;16.900398406374507
22885;2020-04-17;no;Korea, South;10635.0;482.409090909091;10630.599999999999;498.11893583722014
22886;2020-04-17;no;Kenya;246.0;22.380952380952383;247.39999999999992;21.907407407407444
22887;2020-04-17;no;Lithuania;1149.0;38.71264367816094;1180.9999999999998;28.11851851851853
22888;2020-04-17;no;Laos;19.0;inf;18.999999999999996;
22889;2020-04-17;no;Luxembourg;3480.0;64.15576323987541;3476.7999999999993;70.24726775956259
22890;2020-04-17;no;Morocco;2564.0;8.48271604938272;2482.1999999999994;12.132345156167291
22891;2020-04-17;no;Madagascar;117.0;32.1904761904762;115.79999999999998;41.9012345679012
22892;2020-04-17;no;Malawi;17.0;32.66666666666667;16.599999999999998;
22893;2020-04-17;no;Malaysia;5251.0;57.746741154562386;5239.799999999999;57.90636704119821
22894;2020-04-17;no;Maldives;28.0;8.333333333333334;32.39999999999999;
22895;2020-04-17;no;Mali;171.0;14.202898550724642;185.99999999999994;9.776493256262052
22896;2020-04-17;no;Malta;422.0;35.739130434782616;417.19999999999993;53.92982456140336
22897;2020-04-17;no;Mauritania;7.0;inf;6.999999999999998;
22898;2020-04-17;no;Mauritius;324.0;inf;325.0;648.7999999999631
22899;2020-04-17;no;Mexico;6875.0;12.333981841763949;6955.399999999999;11.989273464296842
22900;2020-04-17;no;Moldova;2264.0;20.052713178294578;2263.3999999999996;17.834440753045396
22901;2020-04-17;no;Monaco;94.0;186.66666666666674;93.59999999999998;
22902;2020-04-17;no;Mongolia;31.0;61.333333333333364;30.999999999999993;
22903;2020-04-17;no;Montenegro;303.0;39.73333333333335;301.79999999999995;51.080459770114864
22904;2020-04-17;no;Kazakhstan;1546.0;11.269588313413017;1506.7999999999997;14.593663911845738
22905;2020-04-17;no;MS Zaandam;9.0;inf;8.999999999999998;
22906;2020-04-17;no;Jordan;407.0;134.44444444444449;407.9999999999999;96.15873015873042
22907;2020-04-17;no;Eritrea;35.0;inf;36.599999999999994;
22908;2020-04-17;no;Jamaica;143.0;15.222222222222229;149.39999999999998;6.8456140350877215
22909;2020-04-17;no;Mozambique;34.0;12.533333333333337;33.599999999999994;
22910;2020-04-17;no;Estonia;1459.0;48.50847457627121;1466.5999999999997;42.80398009950264
22911;2020-04-17;no;Eswatini;16.0;31.33333333333334;18.199999999999996;
22912;2020-04-17;no;Ethiopia;96.0;16.545454545454547;97.19999999999999;
22913;2020-04-17;no;Fiji;17.0;33.33333333333335;16.799999999999997;
22914;2020-04-17;no;Finland;3489.0;26.706349206349216;3511.7999999999993;27.34248049502285
22915;2020-04-17;no;France;146923.0;19.57739331026529;144610.8;31.02300759538514
22916;2020-04-17;no;Gabon;108.0;6.380952380952381;96.99999999999999;8.414239482200653
22917;2020-04-17;no;Gambia;9.0;inf;9.199999999999998;
22918;2020-04-17;no;Georgia;370.0;10.666666666666671;361.19999999999993;16.234920634920638
22919;2020-04-17;no;Germany;141397.0;41.52598836042546;140474.8;50.838457279940954
22920;2020-04-17;no;Ghana;641.0;255.73333333333343;758.7999999999998;10.189910979228491
22921;2020-04-17;no;Greece;2224.0;137.97916666666669;2218.5999999999995;142.18924731182798
22922;2020-04-17;no;Grenada;14.0;inf;13.999999999999996;
22923;2020-04-17;no;Japan;9958.0;16.735529830810332;9930.599999999999;17.35772357723575
22924;2020-04-17;no;Guatemala;214.0;11.568627450980394;216.39999999999998;11.783037475345166
22925;2020-04-17;no;Guinea-Bissau;43.0;inf;44.99999999999999;
22926;2020-04-17;no;Guyana;63.0;14.41666666666667;60.19999999999999;
22927;2020-04-17;no;Haiti;43.0;41.66666666666667;43.19999999999999;
22928;2020-04-17;no;Holy See;8.0;inf;7.999999999999998;
22929;2020-04-17;no;Honduras;442.0;37.304347826086975;443.19999999999993;34.442666666666675
22930;2020-04-17;no;Hungary;1763.0;18.09420289855073;1748.7999999999997;21.408547008547004
22931;2020-04-17;no;Iceland;1754.0;128.8888888888889;1750.1999999999994;174.01333333333733
22932;2020-04-17;no;India;14352.0;13.1704433497537;14688.199999999997;11.862653914772897
22933;2020-04-17;no;Indonesia;5923.0;14.040660736975864;5879.5999999999985;16.15231981324775
22934;2020-04-17;no;Iran;79494.0;50.215351583467545;79391.39999999998;52.29156319216075
22935;2020-04-17;no;Iraq;1482.0;43.0945273631841;1476.5999999999997;52.88564476885649
22936;2020-04-17;no;Ireland;13980.0;18.515003489183538;13961.399999999998;16.725104655587973
22937;2020-04-17;no;Israel;12982.0;53.00207900207902;12999.399999999998;40.63636363636369
22938;2020-04-17;no;Italy;172434.0;46.391903649768764;172285.39999999997;51.376767093302725
22939;2020-04-17;no;Guinea;477.0;12.045662100456624;483.19999999999993;10.629718875502011
22940;2020-04-17;no;Namibia;16.0;inf;15.999999999999996;
22941;2020-04-17;no;Slovakia;1049.0;10.354838709677422;1027.7999999999997;14.907120743034074
22942;2020-04-17;no;Netherlands;30449.0;25.498257839721266;30411.999999999993;28.594510414638957
22943;2020-04-17;no;Spain;190839.0;27.961652140962492;188766.19999999995;38.492462311557794
22944;2020-04-17;no;Sri Lanka;244.0;80.00000000000001;248.99999999999994;32.19555555555556
22945;2020-04-17;no;Sudan;33.0;64.66666666666669;45.79999999999999;
22946;2020-04-17;no;Suriname;10.0;inf;9.999999999999998;
22947;2020-04-17;no;Sweden;13216.0;19.489526764934066;13177.999999999996;21.662194702442395
22948;2020-04-17;no;Switzerland;27078.0;72.00898472596586;27057.999999999993;75.86098484848524
22949;2020-04-17;no;Syria;38.0;13.866666666666665;36.199999999999996;
22950;2020-04-17;no;Taiwan*;395.0;inf;400.5999999999999;123.95833333333378
22951;2020-04-17;no;Tajikistan;0.0;;0.0;
22952;2020-04-17;no;Tanzania;147.0;3.7175141242937872;129.2;4.9798449612403095
22953;2020-04-17;no;Thailand;2700.0;93.74269005847957;2702.5999999999995;87.32244008714625
22954;2020-04-17;no;Timor-Leste;18.0;2.933333333333335;16.199999999999996;
22955;2020-04-17;no;Togo;83.0;81.66666666666669;82.6;
22956;2020-04-17;no;Trinidad and Tobago;114.0;inf;113.99999999999997;569.0000000000124
22957;2020-04-17;no;South Sudan;4.0;inf;3.999999999999999;
22958;2020-04-17;no;Tunisia;864.0;19.571428571428577;841.7999999999998;30.18518518518525
22959;2020-04-17;no;US;701996.0;20.922412087511592;699190.7999999998;22.620791542942364
22960;2020-04-17;no;Uganda;56.0;110.6666666666667;55.19999999999999;
22961;2020-04-17;no;Ukraine;4662.0;9.34446919079436;4628.4;10.335375316507383
22962;2020-04-17;no;United Arab Emirates;6302.0;12.44539309854145;6114.999999999999;15.844217874529251
22963;2020-04-17;no;United Kingdom;116721.0;21.75679625840398;116332.19999999997;23.106074104768844
22964;2020-04-17;no;Uruguay;508.0;66.80000000000003;509.5999999999999;71.7904761904762
22965;2020-04-17;no;Uzbekistan;1405.0;26.252427184466026;1422.1999999999998;14.978325859491772
22966;2020-04-17;no;Venezuela;204.0;57.61904761904763;217.59999999999997;19.631746031746037
22967;2020-04-17;no;Vietnam;268.0;535.3333333333335;267.79999999999995;534.6666666666669
22968;2020-04-17;no;West Bank and Gaza;307.0;37.16666666666667;304.79999999999995;39.66222222222223
22969;2020-04-17;no;Western Sahara;6.0;inf;5.999999999999999;
22970;2020-04-17;no;Yemen;1.0;inf;0.9999999999999998;
22971;2020-04-17;no;Zambia;52.0;24.666666666666675;53.19999999999999;
22972;2020-04-17;no;Equatorial Guinea;79.0;4.309523809523812;67.79999999999998;
22973;2020-04-17;no;Turkey;78546.0;16.177335955138016;78153.19999999998;17.400478712968415
22974;2020-04-17;no;Nepal;30.0;2.952380952380954;24.799999999999997;
22975;2020-04-17;no;South Africa;2783.0;18.998796630565593;2817.1999999999994;17.72314507198231
22976;2020-04-17;no;Slovenia;1304.0;45.47619047619048;1293.3999999999996;59.150387596899236
22977;2020-04-17;no;New Zealand;1409.0;121.62318840579712;1409.7999999999997;101.17874396135299
22978;2020-04-17;no;Nicaragua;9.0;inf;9.199999999999998;
22979;2020-04-17;no;Niger;627.0;27.8294573643411;616.3999999999999;31.84397163120576
22980;2020-04-17;no;Nigeria;493.0;10.4031007751938;502.19999999999993;10.045621780721117
22981;2020-04-17;no;North Macedonia;1117.0;14.787878787878793;1109.7999999999997;17.054742547425477
22982;2020-04-17;no;Norway;6937.0;69.62098138747889;6937.399999999998;77.11561561561624
22983;2020-04-17;no;Oman;1069.0;12.570230607966462;1088.7999999999997;11.017660044150123
22984;2020-04-17;no;Pakistan;7638.0;20.011126564673162;7669.5999999999985;15.905997946913045
22985;2020-04-17;no;Panama;4016.0;17.105580693815995;3964.7999999999993;23.612662942271903
22986;2020-04-17;no;Papua New Guinea;7.0;2.133333333333334;5.999999999999998;
22987;2020-04-17;no;Paraguay;199.0;9.368421052631584;188.39999999999998;17.49673202614376
22988;2020-04-17;no;Peru;13489.0;12.39821251241311;13500.599999999997;12.530401900746252
22989;2020-04-17;no;Philippines;5878.0;26.652549019607854;5867.4;25.797657082002093
22990;2020-04-17;no;Poland;8379.0;19.974069427017987;8381.599999999999;20.506207723263973
22991;2020-04-17;no;Somalia;116.0;5.111111111111113;114.99999999999997;5.370577281191809
22992;2020-04-17;no;Portugal;19022.0;40.06731113498031;19168.999999999996;33.79536516004118
22993;2020-04-17;no;Romania;8067.0;18.010184097140627;8030.799999999998;20.982657904344645
22994;2020-04-17;no;Russia;32008.0;7.487452336614349;32816.399999999994;7.132799549101522
22995;2020-04-17;no;Rwanda;143.0;39.71428571428572;141.59999999999997;46.244444444444454
22996;2020-04-17;no;Saint Kitts and Nevis;14.0;inf;13.999999999999996;
22997;2020-04-17;no;Saint Lucia;15.0;inf;14.999999999999996;
22998;2020-04-17;no;Saint Vincent and the Grenadines;12.0;inf;11.999999999999998;
22999;2020-04-17;no;San Marino;435.0;13.047619047619053;429.79999999999995;21.756613756613763
23000;2020-04-17;no;Sao Tome and Principe;4.0;inf;3.999999999999999;
23001;2020-04-17;no;Saudi Arabia;7142.0;10.095833333333337;7403.999999999998;9.067139415427977
23002;2020-04-17;no;Senegal;342.0;23.5952380952381;341.5999999999999;25.87401574803152
23003;2020-04-17;no;Serbia;5690.0;12.958792329661367;5638.5999999999985;13.873451094120764
23004;2020-04-17;no;Seychelles;11.0;inf;10.999999999999996;
23005;2020-04-17;no;Sierra Leone;26.0;2.7692307692307696;23.799999999999997;
23006;2020-04-17;no;Singapore;5050.0;6.5018504811250954;5151.199999999999;7.022568902756113
23007;2020-04-17;no;Qatar;4663.0;8.737394957983195;4586.599999999999;11.058203845140897
23008;2020-04-17;no;Zimbabwe;24.0;46.66666666666667;23.999999999999996;
23009;2020-04-17;no;El Salvador;177.0;18.518518518518526;178.19999999999996;15.974603174603173
23010;2020-04-17;no;Ecuador;8450.0;27.627252252252266;8604.599999999999;24.58725431804648
23011;2020-04-17;Hunan;China;1019.0;inf;1018.9999999999998;3.8058135748871375e+31
23012;2020-04-17;Inner Mongolia;China;193.0;128.00000000000006;192.39999999999998;319.66666666666214
23013;2020-04-17;Isle of Man;United Kingdom;291.0;15.828571428571435;285.19999999999993;27.845117845117915
23014;2020-04-17;Jiangsu;China;653.0;inf;652.9999999999999;inf
23015;2020-04-17;Jiangxi;China;937.0;inf;936.9999999999998;3.4995557602249733e+31
23016;2020-04-17;Jilin;China;102.0;inf;102.39999999999998;169.5555555555572
23017;2020-04-17;Liaoning;China;146.0;290.66666666666674;145.59999999999997;727.0000000000416
23018;2020-04-17;Macau;China;45.0;inf;44.99999999999999;
23019;2020-04-17;Manitoba;Canada;250.0;124.33333333333339;250.59999999999997;166.04444444444448
23020;2020-04-17;Martinique;France;158.0;inf;158.99999999999997;225.90476190476102
23021;2020-04-17;Mayotte;France;245.0;16.54761904761905;243.99999999999994;23.135313531353155
23022;2020-04-17;Montserrat;United Kingdom;11.0;inf;10.999999999999996;
23023;2020-04-17;New Brunswick;Canada;117.0;inf;117.19999999999999;389.55555555554076
23024;2020-04-17;New Caledonia;France;18.0;inf;17.999999999999996;
23025;2020-04-17;New South Wales;Australia;2926.0;145.15000000000006;2920.3999999999996;181.49583333333078
23026;2020-04-17;Newfoundland and Labrador;Canada;256.0;55.925925925925945;253.79999999999995;96.61538461538484
23027;2020-04-17;Ningxia;China;75.0;inf;74.99999999999999;
23028;2020-04-17;Northern Territory;Australia;28.0;inf;27.999999999999993;
23029;2020-04-17;Northwest Territories;Canada;5.0;inf;4.999999999999999;
23030;2020-04-17;Nova Scotia;Canada;606.0;20.280701754385976;611.5999999999999;17.38338338338338
23031;2020-04-17;Ontario;Canada;10456.0;9.538078646092586;10263.399999999998;13.349368386705834
23032;2020-04-17;Prince Edward Island;Canada;26.0;inf;25.999999999999996;
23033;2020-04-17;Qinghai;China;18.0;inf;17.999999999999996;
23034;2020-04-17;Quebec;Canada;16798.0;16.34502923976609;16597.199999999997;20.661796677971985
23035;2020-04-17;Queensland;Australia;1007.0;250.58333333333346;1008.1999999999998;204.8027210884364
23036;2020-04-17;Reunion;France;402.0;71.93939393939395;400.39999999999986;120.32323232323401
23037;2020-04-17;Saint Barthelemy;France;6.0;inf;5.999999999999999;
23038;2020-04-17;Saint Pierre and Miquelon;France;1.0;inf;0.9999999999999998;
23039;2020-04-17;Saskatchewan;Canada;307.0;203.55555555555563;308.79999999999995;109.26190476190433
23040;2020-04-17;Hubei;China;68128.0;417.9158974358975;67997.99999999999;1045.1230769230772
23041;2020-04-17;Henan;China;1276.0;inf;1275.9999999999998;inf
23042;2020-04-17;Heilongjiang;China;872.0;55.354838709677445;872.7999999999997;36.888888888889035
23043;2020-04-17;Hebei;China;328.0;655.3333333333335;327.79999999999995;1638.000000000094
23044;2020-04-17;no;Egypt;2844.0;15.775811209439533;2839.5999999999995;16.366748166259182
23045;2020-04-17;Alberta;Canada;2397.0;7.922833649588872;2325.5999999999995;12.171677065607868
23046;2020-04-17;Anguilla;United Kingdom;3.0;inf;2.9999999999999996;
23047;2020-04-17;Anhui;China;991.0;inf;990.9999999999998;3.7012377357342033e+31
23048;2020-04-17;Aruba;Netherlands;96.0;63.11111111111114;95.39999999999998;
23049;2020-04-17;Australian Capital Territory;Australia;103.0;inf;102.99999999999997;1029.3333333333924
23050;2020-04-17;Beijing;China;593.0;394.66666666666686;592.3999999999999;739.4999999999893
23051;2020-04-17;Bermuda;United Kingdom;83.0;81.66666666666669;82.79999999999998;
23052;2020-04-17;Bonaire, Sint Eustatius and Saba;Netherlands;3.0;inf;3.3999999999999995;
23053;2020-04-17;British Columbia;Canada;1575.0;53.48275862068967;1583.5999999999997;54.5309941520468
23054;2020-04-17;British Virgin Islands;United Kingdom;4.0;6.66666666666667;3.5999999999999996;
23055;2020-04-17;Cayman Islands;United Kingdom;61.0;16.66666666666667;59.39999999999999;
23056;2020-04-17;Channel Islands;United Kingdom;470.0;39.82608695652175;469.19999999999993;47.874999999999886
23057;2020-04-17;Chongqing;China;579.0;inf;578.9999999999999;inf
23058;2020-04-17;Shaanxi;China;256.0;inf;255.99999999999994;3.824487831878733e+31
23059;2020-04-17;Curacao;Netherlands;14.0;inf;13.999999999999996;
23060;2020-04-17;Falkland Islands (Malvinas);United Kingdom;11.0;inf;10.999999999999996;
23061;2020-04-17;Faroe Islands;Denmark;184.0;inf;184.19999999999996;1840.6666666665099
23062;2020-04-17;French Guiana;France;96.0;17.866666666666667;91.99999999999999;
23063;2020-04-17;French Polynesia;France;55.0;inf;54.999999999999986;
23064;2020-04-17;Fujian;China;354.0;706.6666666666667;353.99999999999994;707.0666666666265
23065;2020-04-17;Gansu;China;139.0;inf;138.99999999999997;inf
23066;2020-04-17;Gibraltar;United Kingdom;132.0;262.66666666666674;131.59999999999997;218.3333333333354
23067;2020-04-17;Grand Princess;Canada;13.0;inf;12.999999999999998;
23068;2020-04-17;Greenland;Denmark;11.0;inf;10.999999999999996;
23069;2020-04-17;Guadeloupe;France;145.0;inf;146.19999999999996;181.833333333334
23070;2020-04-17;Guangdong;China;1577.0;285.69696969696975;1574.5999999999997;392.71666666667795
23071;2020-04-17;Guangxi;China;254.0;inf;253.99999999999994;3.79460902069218e+31
23072;2020-04-17;Guizhou;China;146.0;inf;146.19999999999996;1460.66666666675
23073;2020-04-17;Hainan;China;168.0;inf;167.99999999999997;inf
23074;2020-04-17;Diamond Princess;Canada;0.0;;0.0;
23075;2020-04-17;Shandong;China;787.0;523.3333333333334;785.7999999999998;1308.666666666617
23076;2020-04-17;Hong Kong;China;1021.0;509.1666666666668;1020.7999999999998;363.59523809523665
23077;2020-04-17;Shanxi;China;197.0;34.96969696969699;194.19999999999996;39.458333333333364
23078;2020-04-17;no;Bolivia;465.0;12.774509803921571;463.1999999999999;13.075987841945311
23079;2020-04-17;no;Bosnia and Herzegovina;1214.0;22.378205128205135;1208.7999999999997;26.93918398768287
23080;2020-04-17;no;Botswana;15.0;14.333333333333337;15.599999999999996;
23081;2020-04-17;no;Brazil;33682.0;11.491607609101086;33547.799999999996;11.600425745053846
23082;2020-04-17;no;Brunei;136.0;inf;136.59999999999997;454.2222222222481
23083;2020-04-17;no;Bulgaria;846.0;16.114478114478118;832.9999999999998;21.28342245989306
23084;2020-04-17;no;Burkina Faso;557.0;73.11111111111114;557.1999999999999;47.09195402298842
23085;2020-04-17;no;Burma;88.0;11.761904761904765;91.19999999999999;
23086;2020-04-17;no;Burundi;5.0;inf;4.999999999999999;
23087;2020-04-17;no;Cabo Verde;56.0;inf;57.39999999999999;
23088;2020-04-17;no;Cambodia;122.0;inf;121.99999999999997;3.645214964759417e+31
23089;2020-04-17;no;Cameroon;996.0;12.792792792792797;974.7999999999998;25.65938069216761
23090;2020-04-17;no;Chad;27.0;12.833333333333337;28.599999999999994;
23091;2020-04-17;no;Chile;9691.0;18.828055839291796;9840.599999999999;17.80346452681185
23092;2020-04-17;no;Bhutan;5.0;inf;4.999999999999999;
23093;2020-04-17;no;Colombia;3439.0;19.51497005988024;3437.9999999999995;20.72271386430678
23094;2020-04-17;no;Congo (Brazzaville);143.0;9.66666666666667;132.59999999999997;6.987951807228918
23095;2020-04-17;no;Congo (Kinshasa);287.0;16.323232323232325;288.3999999999999;17.223628691983144
23096;2020-04-17;no;Costa Rica;649.0;55.565217391304365;646.3999999999999;75.05098039215686
23097;2020-04-17;no;Cote d'Ivoire;688.0;26.400000000000013;725.5999999999999;17.86631944444446
23098;2020-04-17;no;Croatia;1814.0;48.82191780821919;1809.7999999999997;50.87106017191964
23099;2020-04-17;no;Cuba;923.0;15.896024464831813;923.9999999999998;16.46124763705105
23100;2020-04-17;no;Cyprus;750.0;41.904761904761926;745.5999999999999;42.654970760233866
23101;2020-04-17;no;Czechia;6549.0;38.434434434434436;6509.999999999999;54.051325437112126
23102;2020-04-17;no;Denmark;7073.0;35.090136054421784;7051.799999999999;38.25153032832494
23103;2020-04-17;no;Diamond Princess;712.0;inf;711.9999999999999;inf
23104;2020-04-17;no;Djibouti;732.0;3.946127946127947;667.1999999999998;6.258087968011637
23105;2020-04-17;no;Dominica;16.0;inf;15.999999999999996;
23106;2020-04-17;Shanghai;China;628.0;208.66666666666677;628.1999999999998;231.58024691358125
23107;2020-04-17;no;Dominican Republic;4126.0;14.96744791666667;4101.999999999999;14.98152485037732
23108;2020-04-17;no;Comoros;0.0;;0.0;
23109;2020-04-17;no;Benin;35.0;inf;34.99999999999999;
23110;2020-04-17;no;Central African Republic;12.0;inf;11.999999999999998;
23111;2020-04-17;Sint Maarten;Netherlands;57.0;27.83333333333334;59.59999999999999;
23112;2020-04-17;Sichuan;China;560.0;inf;560.3999999999999;2801.00000000016
23113;2020-04-17;no;Belize;18.0;inf;17.999999999999996;
23114;2020-04-17;South Australia;Australia;435.0;433.6666666666668;434.19999999999993;541.916666666659
23115;2020-04-17;St Martin;France;35.0;inf;35.79999999999999;
23116;2020-04-17;Tasmania;Australia;180.0;22.844444444444445;179.39999999999998;23.306306306306293
23117;2020-04-17;Tianjin;China;189.0;93.33333333333334;187.59999999999997;207.48148148148016
23118;2020-04-17;Tibet;China;1.0;inf;0.9999999999999998;
23119;2020-04-17;Turks and Caicos Islands;United Kingdom;11.0;21.333333333333336;10.799999999999997;
23120;2020-04-17;Victoria;Australia;1302.0;866.6666666666667;1309.3999999999996;173.59111111111116
23121;2020-04-17;Xinjiang;China;76.0;inf;75.99999999999999;
23122;2020-04-17;Yukon;Canada;8.0;inf;8.399999999999999;
23123;2020-04-17;Yunnan;China;184.0;inf;183.99999999999994;2.748850629162839e+31
23124;2020-04-17;Zhejiang;China;1268.0;inf;1267.9999999999998;6339.000000002164
23125;2020-04-17;no;Afghanistan;906.0;13.825136612021861;891.7999999999998;15.206060606060609
23126;2020-04-17;no;Albania;539.0;22.977777777777785;532.1999999999999;30.666666666666654
23127;2020-04-17;Western Australia;Australia;541.0;76.19047619047622;537.7999999999998;118.5777777777793
23128;2020-04-17;no;Andorra;696.0;59.18840579710145;691.7999999999998;60.77976190476197
23129;2020-04-17;no;Belgium;36138.0;27.165692007797276;36039.799999999996;24.777467611480894
23130;2020-04-17;no;Algeria;2418.0;17.689922480620158;2401.7999999999997;20.63543543543544
23131;2020-04-17;no;Barbados;75.0;74.33333333333336;74.6;
23132;2020-04-17;no;Bangladesh;1838.0;5.097199341021418;1848.1999999999996;5.623937761819275
23133;2020-04-17;no;Bahrain;1740.0;49.38164251207732;1752.9999999999995;21.940740740740782
23134;2020-04-17;no;Bahamas;54.0;20.800000000000008;53.19999999999999;
23135;2020-04-17;no;Azerbaijan;1340.0;29.701149425287365;1329.3999999999999;30.22535211267604
23136;2020-04-17;no;Belarus;4779.0;8.0627973358706;4762.999999999999;8.702419793365967
23137;2020-04-17;no;Armenia;1201.0;25.71111111111112;1201.9999999999998;26.74826789838334
23138;2020-04-17;no;Argentina;2669.0;22.663716814159297;2655.9999999999995;22.881294964028772
23139;2020-04-17;no;Antigua and Barbuda;23.0;inf;22.999999999999993;
23140;2020-04-17;no;Angola;19.0;inf;20.999999999999996;
23141;2020-04-17;no;Austria;14595.0;111.72972972972973;14565.399999999998;125.35703960682162
23142;2020-04-18;no;Lithuania;1239.0;21.117117117117125;1227.9999999999998;25.51763858891285
23143;2020-04-18;no;Liechtenstein;79.0;inf;79.79999999999998;
23144;2020-04-18;no;Libya;49.0;inf;49.8;
23145;2020-04-18;no;Liberia;76.0;8.27450980392157;80.19999999999999;
23146;2020-04-18;no;Lesotho;0.0;;0.0;
23147;2020-04-18;no;Lebanon;672.0;148.37037037037038;670.5999999999999;130.57516339869227
23148;2020-04-18;no;Laos;19.0;inf;18.999999999999996;
23149;2020-04-18;no;Kyrgyzstan;506.0;24.35000000000001;516.5999999999999;20.26611796982169
23150;2020-04-18;no;Kuwait;1751.0;14.487518355359766;1768.5999999999995;14.370434782608713
23151;2020-04-18;no;Kosovo;480.0;15.812865497076032;484.5999999999999;14.740499457111847
23152;2020-04-18;no;Korea, South;10653.0;531.6833333333335;10647.199999999997;590.5370370370372
23153;2020-04-18;no;Luxembourg;3537.0;74.98924731182797;3513.7999999999993;81.14330218068501
23154;2020-04-18;no;Latvia;712.0;37.279279279279294;706.9999999999999;48.433566433566405
23155;2020-04-18;no;MS Zaandam;9.0;inf;8.999999999999998;
23156;2020-04-18;no;Mozambique;35.0;16.666666666666675;35.599999999999994;
23157;2020-04-18;no;Malawi;17.0;33.33333333333335;16.799999999999997;
23158;2020-04-18;no;Malaysia;5305.0;85.3008130081301;5310.4;69.35805739514308
23159;2020-04-18;no;Maldives;35.0;5.86666666666667;41.8;
23160;2020-04-18;no;Mali;216.0;8.26666666666667;205.59999999999997;10.51685393258427
23161;2020-04-18;no;Malta;426.0;60.000000000000014;423.5999999999999;63.19191919191897
23162;2020-04-18;no;Mauritania;7.0;inf;6.999999999999998;
23163;2020-04-18;no;Mauritius;325.0;648.6666666666667;325.79999999999995;406.2499999999944
23164;2020-04-18;no;Mexico;7497.0;11.482777777777782;7540.399999999998;12.026265768100934
23165;2020-04-18;no;Moldova;2378.0;20.22619047619048;2363.2;21.801350048216
23166;2020-04-18;no;Monaco;94.0;187.33333333333337;93.79999999999998;
23167;2020-04-18;no;Mongolia;31.0;inf;31.599999999999994;
23168;2020-04-18;no;Montenegro;307.0;152.1666666666667;306.59999999999997;61.578231292516946
23169;2020-04-18;no;Morocco;2685.0;12.490878938640133;2686.5999999999995;12.498072733366861
23170;2020-04-18;no;Kenya;262.0;17.66666666666668;258.59999999999997;22.503030303030304
23171;2020-04-18;no;Madagascar;120.0;25.77777777777779;117.99999999999997;48.194444444444464
23172;2020-04-18;no;Kazakhstan;1615.0;14.281690140845074;1618.1999999999998;15.128205128205106
23173;2020-04-18;no;Estonia;1512.0;37.649572649572654;1493.5999999999997;50.526436781609206
23174;2020-04-18;no;Japan;10548.0;17.33565217391305;10415.199999999997;19.597496706192356
23175;2020-04-18;no;Namibia;16.0;inf;15.999999999999996;
23176;2020-04-18;no;Eswatini;22.0;6.000000000000001;19.999999999999996;
23177;2020-04-18;no;Ethiopia;105.0;15.025641025641034;102.39999999999998;18.692307692307686
23178;2020-04-18;no;Fiji;17.0;inf;17.199999999999996;
23179;2020-04-18;no;Finland;3681.0;22.51923076923078;3637.999999999999;28.031923383878706
23180;2020-04-18;no;France;146906.0;149.09038396194364;148953.79999999996;32.65600385547983
23181;2020-04-18;no;Gabon;108.0;7.04761904761905;104.99999999999999;10.45652173913044
23182;2020-04-18;no;Gambia;9.0;inf;9.399999999999999;
23183;2020-04-18;no;Georgia;388.0;18.43333333333334;380.3999999999999;19.01754385964913
23184;2020-04-18;no;Germany;143342.0;49.89806283959369;142937.19999999998;53.70697988802599
23185;2020-04-18;no;Ghana;834.0;7.309153713298794;839.9999999999998;9.344827586206904
23186;2020-04-18;no;Greece;2235.0;158.71428571428575;2229.1999999999994;187.9491525423736
23187;2020-04-18;no;Grenada;14.0;inf;13.999999999999996;
23188;2020-04-18;no;Guatemala;235.0;11.025641025641027;238.19999999999993;10.93802345058627
23189;2020-04-18;no;Jordan;413.0;74.06060606060606;412.79999999999995;92.78787878787867
23190;2020-04-18;no;Guinea;518.0;11.941666666666672;526.7999999999998;11.13671274961598
23191;2020-04-18;no;Guyana;63.0;15.083333333333337;62.19999999999999;
23192;2020-04-18;no;Haiti;44.0;28.444444444444446;46.39999999999999;
23193;2020-04-18;no;Holy See;8.0;inf;8.2;
23194;2020-04-18;no;Honduras;457.0;28.494623655913994;454.7999999999999;35.99457994579952
23195;2020-04-18;no;Hungary;1834.0;19.22710622710623;1829.7999999999997;21.617634940255435
23196;2020-04-18;no;Iceland;1760.0;166.76190476190482;1759.3999999999996;180.39862542955242
23197;2020-04-18;no;India;15722.0;12.653868528214083;15931.599999999995;11.902902659646292
23198;2020-04-18;no;Indonesia;6248.0;16.10837887067396;6204.399999999999;17.47658730158733
23199;2020-04-18;no;Iran;80868.0;55.309664694280094;80814.59999999998;54.93208765859285
23200;2020-04-18;no;Iraq;1513.0;37.375527426160346;1508.3999999999996;49.59507829977638
23201;2020-04-18;no;Ireland;14758.0;18.833893745796914;14582.399999999998;20.236925015752973
23202;2020-04-18;no;Israel;13265.0;51.28862590401053;13241.799999999997;48.86664157571199
23203;2020-04-18;no;Italy;175925.0;49.379534173348624;175499.99999999997;52.90966612402868
23204;2020-04-18;no;Jamaica;163.0;14.966666666666665;168.99999999999997;7.538720538720542
